plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
60,29133,connected,,,compute-014,be5-port0,server,be-rail-leaf-06,E1/7/2,leaf
60,29134,connected,,,compute-014,be6-port0,server,be-rail-leaf-07,E1/7/2,leaf
60,29135,connected,,,compute-014,be7-port0,server,be-rail-leaf-08,E1/7/2,leaf
60,29136,connected,,,compute-014,fe-p0,server,fe-leaf-01,E1/7/2,leaf
60,29137,connected,,,compute-014,fe-p1,server,fe-leaf-02,E1/7/2,leaf
60,29138,connected,,,compute-015,be0-port0,server,be-rail-leaf-01,E1/8/1,leaf
60,29139,connected,,,compute-015,be1-port0,server,be-rail-leaf-02,E1/8/1,leaf
60,29140,connected,,,compute-015,be2-port0,server,be-rail-leaf-03,E1/8/1,leaf
60,29141,connected,,,compute-015,be3-port0,server,be-rail-leaf-04,E1/8/1,leaf
60,29142,connected,,,compute-015,be4-port0,server,be-rail-leaf-05,E1/8/1,leaf
60,29143,connected,,,compute-015,be5-port0,server,be-rail-leaf-06,E1/8/1,leaf
60,29144,connected,,,compute-015,be6-port0,server,be-rail-leaf-07,E1/8/1,leaf
60,29145,connected,,,compute-015,be7-port0,server,be-rail-leaf-08,E1/8/1,leaf
60,29146,connected,,,compute-015,fe-p0,server,fe-leaf-01,E1/7/3,leaf
60,29147,connected,,,compute-015,fe-p1,server,fe-leaf-02,E1/7/3,leaf
60,29148,connected,,,compute-016,be0-port0,server,be-rail-leaf-01,E1/8/2,leaf
60,29149,connected,,,compute-016,be1-port0,server,be-rail-leaf-02,E1/8/2,leaf
60,29150,connected,,,compute-016,be2-port0,server,be-rail-leaf-03,E1/8/2,leaf
60,29151,connected,,,compute-016,be3-port0,server,be-rail-leaf-04,E1/8/2,leaf
60,29152,connected,,,compute-016,be4-port0,server,be-rail-leaf-05,E1/8/2,leaf
60,29153,connected,,,compute-016,be5-port0,server,be-rail-leaf-06,E1/8/2,leaf
60,29154,connected,,,compute-016,be6-port0,server,be-rail-leaf-07,E1/8/2,leaf
60,29155,connected,,,compute-016,be7-port0,server,be-rail-leaf-08,E1/8/2,leaf
60,29156,connected,,,compute-016,fe-p0,server,fe-leaf-01,E1/7/4,leaf
60,29157,connected,,,compute-016,fe-p1,server,fe-leaf-02,E1/7/4,leaf
60,29158,connected,,,compute-017,be0-port0,server,be-rail-leaf-01,E1/9/1,leaf
60,29159,connected,,,compute-017,be1-port0,server,be-rail-leaf-02,E1/9/1,leaf
60,29160,connected,,,compute-017,be2-port0,server,be-rail-leaf-03,E1/9/1,leaf
60,29161,connected,,,compute-017,be3-port0,server,be-rail-leaf-04,E1/9/1,leaf
60,29162,connected,,,compute-017,be4-port0,server,be-rail-leaf-05,E1/9/1,leaf
60,29163,connected,,,compute-017,be5-port0,server,be-rail-leaf-06,E1/9/1,leaf
60,29164,connected,,,compute-017,be6-port0,server,be-rail-leaf-07,E1/9/1,leaf
60,29165,connected,,,compute-017,be7-port0,server,be-rail-leaf-08,E1/9/1,leaf
60,29166,connected,,,compute-017,fe-p0,server,fe-leaf-01,E1/9/1,leaf
60,29167,connected,,,compute-017,fe-p1,server,fe-leaf-02,E1/9/1,leaf
60,29168,connected,,,compute-018,be0-port0,server,be-rail-leaf-01,E1/9/2,leaf
60,29169,connected,,,compute-018,be1-port0,server,be-rail-leaf-02,E1/9/2,leaf
60,29170,connected,,,compute-018,be2-port0,server,be-rail-leaf-03,E1/9/2,leaf
60,29171,connected,,,compute-018,be3-port0,server,be-rail-leaf-04,E1/9/2,leaf
60,29172,connected,,,compute-018,be4-port0,server,be-rail-leaf-05,E1/9/2,leaf
60,29173,connected,,,compute-018,be5-port0,server,be-rail-leaf-06,E1/9/2,leaf
60,29174,connected,,,compute-018,be6-port0,server,be-rail-leaf-07,E1/9/2,leaf
60,29175,connected,,,compute-018,be7-port0,server,be-rail-leaf-08,E1/9/2,leaf
60,29176,connected,,,compute-018,fe-p0,server,fe-leaf-01,E1/9/2,leaf
60,29177,connected,,,compute-018,fe-p1,server,fe-leaf-02,E1/9/2,leaf
60,29178,connected,,,compute-019,be0-port0,server,be-rail-leaf-01,E1/10/1,leaf
60,29179,connected,,,compute-019,be1-port0,server,be-rail-leaf-02,E1/10/1,leaf
60,29180,connected,,,compute-019,be2-port0,server,be-rail-leaf-03,E1/10/1,leaf
60,29181,connected,,,compute-019,be3-port0,server,be-rail-leaf-04,E1/10/1,leaf
60,29182,connected,,,compute-019,be4-port0,server,be-rail-leaf-05,E1/10/1,leaf
60,29183,connected,,,compute-019,be5-port0,server,be-rail-leaf-06,E1/10/1,leaf
60,29184,connected,,,compute-019,be6-port0,server,be-rail-leaf-07,E1/10/1,leaf
60,29185,connected,,,compute-019,be7-port0,server,be-rail-leaf-08,E1/10/1,leaf
60,29186,connected,,,compute-019,fe-p0,server,fe-leaf-01,E1/9/3,leaf
60,29187,connected,,,compute-019,fe-p1,server,fe-leaf-02,E1/9/3,leaf
60,29188,connected,,,compute-020,be0-port0,server,be-rail-leaf-01,E1/10/2,leaf
60,29189,connected,,,compute-020,be1-port0,server,be-rail-leaf-02,E1/10/2,leaf
60,29190,connected,,,compute-020,be2-port0,server,be-rail-leaf-03,E1/10/2,leaf
60,29191,connected,,,compute-020,be3-port0,server,be-rail-leaf-04,E1/10/2,leaf
60,29192,connected,,,compute-020,be4-port0,server,be-rail-leaf-05,E1/10/2,leaf
60,29193,connected,,,compute-020,be5-port0,server,be-rail-leaf-06,E1/10/2,leaf
60,29194,connected,,,compute-020,be6-port0,server,be-rail-leaf-07,E1/10/2,leaf
60,29195,connected,,,compute-020,be7-port0,server,be-rail-leaf-08,E1/10/2,leaf
60,29196,connected,,,compute-020,fe-p0,server,fe-leaf-01,E1/9/4,leaf
60,29197,connected,,,compute-020,fe-p1,server,fe-leaf-02,E1/9/4,leaf
60,29198,connected,,,compute-021,be0-port0,server,be-rail-leaf-01,E1/11/1,leaf
60,29199,connected,,,compute-021,be1-port0,server,be-rail-leaf-02,E1/11/1,leaf
60,29200,connected,,,compute-021,be2-port0,server,be-rail-leaf-03,E1/11/1,leaf
60,29201,connected,,,compute-021,be3-port0,server,be-rail-leaf-04,E1/11/1,leaf
60,29202,connected,,,compute-021,be4-port0,server,be-rail-leaf-05,E1/11/1,leaf
60,29203,connected,,,compute-021,be5-port0,server,be-rail-leaf-06,E1/11/1,leaf
60,29204,connected,,,compute-021,be6-port0,server,be-rail-leaf-07,E1/11/1,leaf
60,29205,connected,,,compute-021,be7-port0,server,be-rail-leaf-08,E1/11/1,leaf
60,29206,connected,,,compute-021,fe-p0,server,fe-leaf-01,E1/11/1,leaf
60,29207,connected,,,compute-021,fe-p1,server,fe-leaf-02,E1/11/1,leaf
60,29208,connected,,,compute-022,be0-port0,server,be-rail-leaf-01,E1/11/2,leaf
60,29209,connected,,,compute-022,be1-port0,server,be-rail-leaf-02,E1/11/2,leaf
60,29210,connected,,,compute-022,be2-port0,server,be-rail-leaf-03,E1/11/2,leaf
60,29211,connected,,,compute-022,be3-port0,server,be-rail-leaf-04,E1/11/2,leaf
60,29212,connected,,,compute-022,be4-port0,server,be-rail-leaf-05,E1/11/2,leaf
60,29213,connected,,,compute-022,be5-port0,server,be-rail-leaf-06,E1/11/2,leaf
60,29214,connected,,,compute-022,be6-port0,server,be-rail-leaf-07,E1/11/2,leaf
60,29215,connected,,,compute-022,be7-port0,server,be-rail-leaf-08,E1/11/2,leaf
60,29216,connected,,,compute-022,fe-p0,server,fe-leaf-01,E1/11/2,leaf
60,29217,connected,,,compute-022,fe-p1,server,fe-leaf-02,E1/11/2,leaf
60,29218,connected,,,compute-023,be0-port0,server,be-rail-leaf-01,E1/12/1,leaf
60,29219,connected,,,compute-023,be1-port0,server,be-rail-leaf-02,E1/12/1,leaf
60,29220,connected,,,compute-023,be2-port0,server,be-rail-leaf-03,E1/12/1,leaf
60,29221,connected,,,compute-023,be3-port0,server,be-rail-leaf-04,E1/12/1,leaf
60,29222,connected,,,compute-023,be4-port0,server,be-rail-leaf-05,E1/12/1,leaf
60,29223,connected,,,compute-023,be5-port0,server,be-rail-leaf-06,E1/12/1,leaf
60,29224,connected,,,compute-023,be6-port0,server,be-rail-leaf-07,E1/12/1,leaf
60,29225,connected,,,compute-023,be7-port0,server,be-rail-leaf-08,E1/12/1,leaf
60,29226,connected,,,compute-023,fe-p0,server,fe-leaf-01,E1/11/3,leaf
60,29227,connected,,,compute-023,fe-p1,server,fe-leaf-02,E1/11/3,leaf
60,29228,connected,,,compute-024,be0-port0,server,be-rail-leaf-01,E1/12/2,leaf
60,29229,connected,,,compute-024,be1-port0,server,be-rail-leaf-02,E1/12/2,leaf
60,29230,connected,,,compute-024,be2-port0,server,be-rail-leaf-03,E1/12/2,leaf
60,29231,connected,,,compute-024,be3-port0,server,be-rail-leaf-04,E1/12/2,leaf
60,29232,connected,,,compute-024,be4-port0,server,be-rail-leaf-05,E1/12/2,leaf
60,29233,connected,,,compute-024,be5-port0,server,be-rail-leaf-06,E1/12/2,leaf
60,29234,connected,,,compute-024,be6-port0,server,be-rail-leaf-07,E1/12/2,leaf
60,29235,connected,,,compute-024,be7-port0,server,be-rail-leaf-08,E1/12/2,leaf
60,29236,connected,,,compute-024,fe-p0,server,fe-leaf-01,E1/11/4,leaf
60,29237,connected,,,compute-024,fe-p1,server,fe-leaf-02,E1/11/4,leaf
60,29238,connected,,,compute-025,be0-port0,server,be-rail-leaf-01,E1/13/1,leaf
60,29239,connected,,,compute-025,be1-port0,server,be-rail-leaf-02,E1/13/1,leaf
60,29240,connected,,,compute-025,be2-port0,server,be-rail-leaf-03,E1/13/1,leaf
60,29241,connected,,,compute-025,be3-port0,server,be-rail-leaf-04,E1/13/1,leaf
60,29242,connected,,,compute-025,be4-port0,server,be-rail-leaf-05,E1/13/1,leaf
60,29243,connected,,,compute-025,be5-port0,server,be-rail-leaf-06,E1/13/1,leaf
60,29244,connected,,,compute-025,be6-port0,server,be-rail-leaf-07,E1/13/1,leaf
60,29245,connected,,,compute-025,be7-port0,server,be-rail-leaf-08,E1/13/1,leaf
60,29246,connected,,,compute-025,fe-p0,server,fe-leaf-01,E1/13/1,leaf
60,29247,connected,,,compute-025,fe-p1,server,fe-leaf-02,E1/13/1,leaf
60,29248,connected,,,compute-026,be0-port0,server,be-rail-leaf-01,E1/13/2,leaf
60,29249,connected,,,compute-026,be1-port0,server,be-rail-leaf-02,E1/13/2,leaf
60,29250,connected,,,compute-026,be2-port0,server,be-rail-leaf-03,E1/13/2,leaf
60,29251,connected,,,compute-026,be3-port0,server,be-rail-leaf-04,E1/13/2,leaf
60,29252,connected,,,compute-026,be4-port0,server,be-rail-leaf-05,E1/13/2,leaf
60,29253,connected,,,compute-026,be5-port0,server,be-rail-leaf-06,E1/13/2,leaf
60,29254,connected,,,compute-026,be6-port0,server,be-rail-leaf-07,E1/13/2,leaf
60,29255,connected,,,compute-026,be7-port0,server,be-rail-leaf-08,E1/13/2,leaf
60,29256,connected,,,compute-026,fe-p0,server,fe-leaf-01,E1/13/2,leaf
60,29257,connected,,,compute-026,fe-p1,server,fe-leaf-02,E1/13/2,leaf
60,29258,connected,,,compute-027,be0-port0,server,be-rail-leaf-01,E1/14/1,leaf
60,29259,connected,,,compute-027,be1-port0,server,be-rail-leaf-02,E1/14/1,leaf
60,29260,connected,,,compute-027,be2-port0,server,be-rail-leaf-03,E1/14/1,leaf
60,29261,connected,,,compute-027,be3-port0,server,be-rail-leaf-04,E1/14/1,leaf
60,29262,connected,,,compute-027,be4-port0,server,be-rail-leaf-05,E1/14/1,leaf
60,29263,connected,,,compute-027,be5-port0,server,be-rail-leaf-06,E1/14/1,leaf
60,29264,connected,,,compute-027,be6-port0,server,be-rail-leaf-07,E1/14/1,leaf
60,29265,connected,,,compute-027,be7-port0,server,be-rail-leaf-08,E1/14/1,leaf
60,29266,connected,,,compute-027,fe-p0,server,fe-leaf-01,E1/13/3,leaf
60,29267,connected,,,compute-027,fe-p1,server,fe-leaf-02,E1/13/3,leaf
60,29268,connected,,,compute-028,be0-port0,server,be-rail-leaf-01,E1/14/2,leaf
60,29269,connected,,,compute-028,be1-port0,server,be-rail-leaf-02,E1/14/2,leaf
60,29270,connected,,,compute-028,be2-port0,server,be-rail-leaf-03,E1/14/2,leaf
60,29271,connected,,,compute-028,be3-port0,server,be-rail-leaf-04,E1/14/2,leaf
60,29272,connected,,,compute-028,be4-port0,server,be-rail-leaf-05,E1/14/2,leaf
60,29273,connected,,,compute-028,be5-port0,server,be-rail-leaf-06,E1/14/2,leaf
60,29274,connected,,,compute-028,be6-port0,server,be-rail-leaf-07,E1/14/2,leaf
60,29275,connected,,,compute-028,be7-port0,server,be-rail-leaf-08,E1/14/2,leaf
60,29276,connected,,,compute-028,fe-p0,server,fe-leaf-01,E1/13/4,leaf
60,29277,connected,,,compute-028,fe-p1,server,fe-leaf-02,E1/13/4,leaf
60,29278,connected,,,compute-029,be0-port0,server,be-rail-leaf-01,E1/15/1,leaf
60,29279,connected,,,compute-029,be1-port0,server,be-rail-leaf-02,E1/15/1,leaf
60,29280,connected,,,compute-029,be2-port0,server,be-rail-leaf-03,E1/15/1,leaf
60,29281,connected,,,compute-029,be3-port0,server,be-rail-leaf-04,E1/15/1,leaf
60,29282,connected,,,compute-029,be4-port0,server,be-rail-leaf-05,E1/15/1,leaf
60,29283,connected,,,compute-029,be5-port0,server,be-rail-leaf-06,E1/15/1,leaf
60,29284,connected,,,compute-029,be6-port0,server,be-rail-leaf-07,E1/15/1,leaf
60,29285,connected,,,compute-029,be7-port0,server,be-rail-leaf-08,E1/15/1,leaf
60,29286,connected,,,compute-029,fe-p0,server,fe-leaf-01,E1/15/1,leaf
60,29287,connected,,,compute-029,fe-p1,server,fe-leaf-02,E1/15/1,leaf
60,29288,connected,,,compute-030,be0-port0,server,be-rail-leaf-01,E1/15/2,leaf
60,29289,connected,,,compute-030,be1-port0,server,be-rail-leaf-02,E1/15/2,leaf
60,29290,connected,,,compute-030,be2-port0,server,be-rail-leaf-03,E1/15/2,leaf
60,29291,connected,,,compute-030,be3-port0,server,be-rail-leaf-04,E1/15/2,leaf
60,29292,connected,,,compute-030,be4-port0,server,be-rail-leaf-05,E1/15/2,leaf
60,29293,connected,,,compute-030,be5-port0,server,be-rail-leaf-06,E1/15/2,leaf
60,29294,connected,,,compute-030,be6-port0,server,be-rail-leaf-07,E1/15/2,leaf
60,29295,connected,,,compute-030,be7-port0,server,be-rail-leaf-08,E1/15/2,leaf
60,29296,connected,,,compute-030,fe-p0,server,fe-leaf-01,E1/15/2,leaf
60,29297,connected,,,compute-030,fe-p1,server,fe-leaf-02,E1/15/2,leaf
60,29298,connected,,,compute-031,be0-port0,server,be-rail-leaf-01,E1/16/1,leaf
60,29299,connected,,,compute-031,be1-port0,server,be-rail-leaf-02,E1/16/1,leaf
60,29300,connected,,,compute-031,be2-port0,server,be-rail-leaf-03,E1/16/1,leaf
60,29301,connected,,,compute-031,be3-port0,server,be-rail-leaf-04,E1/16/1,leaf
60,29302,connected,,,compute-031,be4-port0,server,be-rail-leaf-05,E1/16/1,leaf
60,29303,connected,,,compute-031,be5-port0,server,be-rail-leaf-06,E1/16/1,leaf
60,29304,connected,,,compute-031,be6-port0,server,be-rail-leaf-07,E1/16/1,leaf
60,29305,connected,,,compute-031,be7-port0,server,be-rail-leaf-08,E1/16/1,leaf
60,29306,connected,,,compute-031,fe-p0,server,fe-leaf-01,E1/15/3,leaf
60,29307,connected,,,compute-031,fe-p1,server,fe-leaf-02,E1/15/3,leaf
