plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
35,17380,connected,,,compute-010,be-gpu0-port0,server,be-plane-a-leaf-01,E1/5/2,leaf
35,17381,connected,,,compute-010,be-gpu0-port1,server,be-plane-b-leaf-01,E1/5/2,leaf
35,17382,connected,,,compute-010,be-gpu1-port0,server,be-plane-a-leaf-02,E1/5/2,leaf
35,17383,connected,,,compute-010,be-gpu1-port1,server,be-plane-b-leaf-02,E1/5/2,leaf
35,17384,connected,,,compute-010,be-gpu2-port0,server,be-plane-a-leaf-03,E1/5/2,leaf
35,17385,connected,,,compute-010,be-gpu2-port1,server,be-plane-b-leaf-03,E1/5/2,leaf
35,17386,connected,,,compute-010,be-gpu3-port0,server,be-plane-a-leaf-04,E1/5/2,leaf
35,17387,connected,,,compute-010,be-gpu3-port1,server,be-plane-b-leaf-04,E1/5/2,leaf
35,17388,connected,,,compute-010,be-gpu4-port0,server,be-plane-a-leaf-05,E1/5/2,leaf
35,17389,connected,,,compute-010,be-gpu4-port1,server,be-plane-b-leaf-05,E1/5/2,leaf
35,17390,connected,,,compute-010,be-gpu5-port0,server,be-plane-a-leaf-06,E1/5/2,leaf
35,17391,connected,,,compute-010,be-gpu5-port1,server,be-plane-b-leaf-06,E1/5/2,leaf
35,17392,connected,,,compute-010,be-gpu6-port0,server,be-plane-a-leaf-07,E1/5/2,leaf
35,17393,connected,,,compute-010,be-gpu6-port1,server,be-plane-b-leaf-07,E1/5/2,leaf
35,17394,connected,,,compute-010,be-gpu7-port0,server,be-plane-a-leaf-08,E1/5/2,leaf
35,17395,connected,,,compute-010,be-gpu7-port1,server,be-plane-b-leaf-08,E1/5/2,leaf
35,17396,connected,,,compute-010,fe-p0,server,fe-leaf-01,E1/5/2,leaf
35,17397,connected,,,compute-010,fe-p1,server,fe-leaf-02,E1/5/2,leaf
35,17398,connected,,,compute-011,be-gpu0-port0,server,be-plane-a-leaf-01,E1/6/1,leaf
35,17399,connected,,,compute-011,be-gpu0-port1,server,be-plane-b-leaf-01,E1/6/1,leaf
35,17400,connected,,,compute-011,be-gpu1-port0,server,be-plane-a-leaf-02,E1/6/1,leaf
35,17401,connected,,,compute-011,be-gpu1-port1,server,be-plane-b-leaf-02,E1/6/1,leaf
35,17402,connected,,,compute-011,be-gpu2-port0,server,be-plane-a-leaf-03,E1/6/1,leaf
35,17403,connected,,,compute-011,be-gpu2-port1,server,be-plane-b-leaf-03,E1/6/1,leaf
35,17404,connected,,,compute-011,be-gpu3-port0,server,be-plane-a-leaf-04,E1/6/1,leaf
35,17405,connected,,,compute-011,be-gpu3-port1,server,be-plane-b-leaf-04,E1/6/1,leaf
35,17406,connected,,,compute-011,be-gpu4-port0,server,be-plane-a-leaf-05,E1/6/1,leaf
35,17407,connected,,,compute-011,be-gpu4-port1,server,be-plane-b-leaf-05,E1/6/1,leaf
35,17408,connected,,,compute-011,be-gpu5-port0,server,be-plane-a-leaf-06,E1/6/1,leaf
35,17409,connected,,,compute-011,be-gpu5-port1,server,be-plane-b-leaf-06,E1/6/1,leaf
35,17410,connected,,,compute-011,be-gpu6-port0,server,be-plane-a-leaf-07,E1/6/1,leaf
35,17411,connected,,,compute-011,be-gpu6-port1,server,be-plane-b-leaf-07,E1/6/1,leaf
35,17412,connected,,,compute-011,be-gpu7-port0,server,be-plane-a-leaf-08,E1/6/1,leaf
35,17413,connected,,,compute-011,be-gpu7-port1,server,be-plane-b-leaf-08,E1/6/1,leaf
35,17414,connected,,,compute-011,fe-p0,server,fe-leaf-01,E1/5/3,leaf
35,17415,connected,,,compute-011,fe-p1,server,fe-leaf-02,E1/5/3,leaf
35,17416,connected,,,compute-012,be-gpu0-port0,server,be-plane-a-leaf-01,E1/6/2,leaf
35,17417,connected,,,compute-012,be-gpu0-port1,server,be-plane-b-leaf-01,E1/6/2,leaf
35,17418,connected,,,compute-012,be-gpu1-port0,server,be-plane-a-leaf-02,E1/6/2,leaf
35,17419,connected,,,compute-012,be-gpu1-port1,server,be-plane-b-leaf-02,E1/6/2,leaf
35,17420,connected,,,compute-012,be-gpu2-port0,server,be-plane-a-leaf-03,E1/6/2,leaf
35,17421,connected,,,compute-012,be-gpu2-port1,server,be-plane-b-leaf-03,E1/6/2,leaf
35,17422,connected,,,compute-012,be-gpu3-port0,server,be-plane-a-leaf-04,E1/6/2,leaf
35,17423,connected,,,compute-012,be-gpu3-port1,server,be-plane-b-leaf-04,E1/6/2,leaf
35,17424,connected,,,compute-012,be-gpu4-port0,server,be-plane-a-leaf-05,E1/6/2,leaf
35,17425,connected,,,compute-012,be-gpu4-port1,server,be-plane-b-leaf-05,E1/6/2,leaf
35,17426,connected,,,compute-012,be-gpu5-port0,server,be-plane-a-leaf-06,E1/6/2,leaf
35,17427,connected,,,compute-012,be-gpu5-port1,server,be-plane-b-leaf-06,E1/6/2,leaf
35,17428,connected,,,compute-012,be-gpu6-port0,server,be-plane-a-leaf-07,E1/6/2,leaf
35,17429,connected,,,compute-012,be-gpu6-port1,server,be-plane-b-leaf-07,E1/6/2,leaf
35,17430,connected,,,compute-012,be-gpu7-port0,server,be-plane-a-leaf-08,E1/6/2,leaf
35,17431,connected,,,compute-012,be-gpu7-port1,server,be-plane-b-leaf-08,E1/6/2,leaf
35,17432,connected,,,compute-012,fe-p0,server,fe-leaf-01,E1/5/4,leaf
35,17433,connected,,,compute-012,fe-p1,server,fe-leaf-02,E1/5/4,leaf
35,17434,connected,,,compute-013,be-gpu0-port0,server,be-plane-a-leaf-01,E1/7/1,leaf
35,17435,connected,,,compute-013,be-gpu0-port1,server,be-plane-b-leaf-01,E1/7/1,leaf
35,17436,connected,,,compute-013,be-gpu1-port0,server,be-plane-a-leaf-02,E1/7/1,leaf
35,17437,connected,,,compute-013,be-gpu1-port1,server,be-plane-b-leaf-02,E1/7/1,leaf
35,17438,connected,,,compute-013,be-gpu2-port0,server,be-plane-a-leaf-03,E1/7/1,leaf
35,17439,connected,,,compute-013,be-gpu2-port1,server,be-plane-b-leaf-03,E1/7/1,leaf
35,17440,connected,,,compute-013,be-gpu3-port0,server,be-plane-a-leaf-04,E1/7/1,leaf
35,17441,connected,,,compute-013,be-gpu3-port1,server,be-plane-b-leaf-04,E1/7/1,leaf
35,17442,connected,,,compute-013,be-gpu4-port0,server,be-plane-a-leaf-05,E1/7/1,leaf
35,17443,connected,,,compute-013,be-gpu4-port1,server,be-plane-b-leaf-05,E1/7/1,leaf
35,17444,connected,,,compute-013,be-gpu5-port0,server,be-plane-a-leaf-06,E1/7/1,leaf
35,17445,connected,,,compute-013,be-gpu5-port1,server,be-plane-b-leaf-06,E1/7/1,leaf
35,17446,connected,,,compute-013,be-gpu6-port0,server,be-plane-a-leaf-07,E1/7/1,leaf
35,17447,connected,,,compute-013,be-gpu6-port1,server,be-plane-b-leaf-07,E1/7/1,leaf
35,17448,connected,,,compute-013,be-gpu7-port0,server,be-plane-a-leaf-08,E1/7/1,leaf
35,17449,connected,,,compute-013,be-gpu7-port1,server,be-plane-b-leaf-08,E1/7/1,leaf
35,17450,connected,,,compute-013,fe-p0,server,fe-leaf-01,E1/7/1,leaf
